commune	ipm	pov	vul	N_ipm	N_pov	N_vul	INIV	Niveau_de_vie_categorie	Rang
Tizgzaouine	4.46	11.8	14.2	0.7908775673512937	0.7648401826484018	0.6260623229461757	0.7501	Bon	757
Aarab Sebbah Gheris	3.5	8.8	22.4	0.8420912243264871	0.8333333333333333	0.3937677053824362	0.7498	Moyen	758
Taddart	4.23	10.8	16.6	0.8031475060016005	0.7876712328767123	0.5580736543909348	0.7495	Moyen	759
Ain Leuh	4.37	11.5	15.1	0.7956788476927181	0.771689497716895	0.6005665722379603	0.7495	Moyen	759
Moulay Bousselham	4.35	11.5	15.2	0.7967457988797013	0.771689497716895	0.5977337110481586	0.7494	Moyen	761
Arekmane	4.92	13.1	10.6	0.7663376900506802	0.7351598173515982	0.7280453257790368	0.7493	Moyen	762
Aday	3.98	10.0	18.8	0.8164843958388903	0.8059360730593608	0.49575070821529743	0.7492	Moyen	763
Bni Rzine	3.57	8.8	22.2	0.8383568951720459	0.8333333333333333	0.3994334277620396	0.7491	Moyen	764
Sidi Aissa	3.83	9.6	20.0	0.8244865297412644	0.8150684931506849	0.461756373937677	0.7491	Moyen	764
Temsamane	4.83	12.9	11.3	0.7711389703921046	0.7397260273972602	0.7082152974504249	0.7491	Moyen	764
Ghmate	3.97	10.5	18.3	0.8170178714323819	0.7945205479452054	0.5099150141643058	0.7488	Moyen	767
N'kob	4.55	10.9	15.3	0.7860762870098693	0.7853881278538812	0.5949008498583569	0.7476	Moyen	768
Mniaa	4.46	11.8	14.7	0.7908775673512937	0.7648401826484018	0.6118980169971671	0.7473	Moyen	769
Boudinar	5.04	13.6	9.9	0.7599359829287811	0.7237442922374429	0.7478753541076487	0.7467	Moyen	770
Oulad Yaacoub	3.34	8.7	23.9	0.8506268338223526	0.8356164383561644	0.35127478753541075	0.7463	Moyen	771
Had Bouhssoussen	4.56	11.9	14.3	0.7855428114163777	0.7625570776255708	0.6232294617563738	0.7462	Moyen	772
Tafoughalt	4.7	12.1	13.4	0.7780741531074953	0.7579908675799086	0.6487252124645893	0.7462	Moyen	772
Tsaft	4.48	11.8	14.9	0.7898106161643105	0.7648401826484018	0.6062322946175637	0.7456	Moyen	774
Chahda	3.82	10.0	20.2	0.825020005334756	0.8059360730593608	0.4560906515580736	0.7455	Moyen	775
Skhour Rhamna	4.55	12.1	14.3	0.7860762870098693	0.7579908675799086	0.6232294617563738	0.7451	Moyen	776
Oulad Sghir	3.91	9.9	20.0	0.8202187249933316	0.8082191780821918	0.461756373937677	0.7449	Moyen	777
Rima	3.91	10.2	19.7	0.8202187249933316	0.8013698630136986	0.4702549575070821	0.7446	Moyen	778
Oulad Aamer	3.92	10.0	19.9	0.81968524939984	0.8059360730593608	0.46458923512747874	0.7445	Moyen	779
Ait Harz Allah	3.92	10.1	19.9	0.81968524939984	0.8036529680365296	0.46458923512747874	0.7439	Moyen	780
Amtar	4.23	10.8	17.6	0.8031475060016005	0.7876712328767123	0.5297450424929178	0.7438	Moyen	781
Ain Kansara	4.43	11.6	15.7	0.7924779941317686	0.769406392694064	0.5835694050991501	0.7438	Moyen	781
Ouled H'cine	4.11	10.7	18.3	0.8095492131234996	0.7899543378995434	0.5099150141643058	0.7437	Moyen	783
Bouchane	3.78	9.7	21.1	0.8271539077087223	0.812785388127854	0.4305949008498583	0.7435	Moyen	784
Lmechrek	3.34	8.7	24.4	0.8506268338223526	0.8356164383561644	0.3371104815864022	0.7434	Moyen	785
Lgharbia	4.21	10.7	18.1	0.8042144571885836	0.7899543378995434	0.5155807365439093	0.7422	Moyen	786
Riah	3.76	9.4	21.8	0.8282208588957055	0.819634703196347	0.4107648725212464	0.7422	Moyen	786
Sidi Boubker	3.705	9.4	22.099999999999998	0.8311549746599093	0.819634703196347	0.40226628895184136	0.7419	Moyen	788
Oualqadi	4.25	11.5	17.0	0.8020805548146173	0.771689497716895	0.546742209631728	0.7419	Moyen	788
Sidi El Makhfi	3.97	10.2	19.9	0.8170178714323819	0.8013698630136986	0.46458923512747874	0.7418	Moyen	790
Ait Sebaa Lajrouf	4.57	11.9	15.1	0.7850093358228861	0.7625570776255708	0.6005665722379603	0.7414	Moyen	791
Saadla	3.99	10.1	20.0	0.8159509202453987	0.8036529680365296	0.461756373937677	0.7414	Moyen	791
Ait Izdeg	4.42	11.5	16.3	0.7930114697252602	0.771689497716895	0.56657223796034	0.7413	Moyen	793
Bni Khloug	4.28	11.4	17.1	0.8004801280341425	0.773972602739726	0.5439093484419263	0.7412	Moyen	794
Tizguine	4.34	11.1	17.2	0.7972792744731929	0.7808219178082192	0.5410764872521246	0.7411	Moyen	795
Oukaimden	3.77	9.2	22.2	0.8276873833022139	0.8242009132420092	0.3994334277620396	0.741	Moyen	796
Sidi Abed	4.78	12.2	13.9	0.7738063483595625	0.7557077625570776	0.6345609065155806	0.7405	Moyen	797
Aguerd	4.39	11.5	16.6	0.7946118965057349	0.771689497716895	0.5580736543909348	0.7404	Moyen	798
Guers Tiaallaline	5.0	12.8	12.3	0.7620698853027474	0.7420091324200913	0.6798866855524079	0.7396	Moyen	799
Taoughilt	4.33	11.3	17.3	0.7978127500666845	0.776255707762557	0.5382436260623229	0.7394	Moyen	800
Laghnadra	4.86	12.5	13.4	0.7695385436116298	0.7488584474885844	0.6487252124645893	0.7392	Moyen	801
Arbaa Ait Abdellah	3.91	10.0	20.9	0.8202187249933316	0.8059360730593608	0.4362606232294618	0.7391	Moyen	802
Toualet	3.73	9.7	22.2	0.8298212856761803	0.812785388127854	0.3994334277620396	0.7386	Moyen	803
Aghbalou-N'kerdous	4.08	10.1	20.1	0.8111496399039744	0.8036529680365296	0.45892351274787524	0.7385	Moyen	804
Tisqi	4.01	10.4	20.2	0.8148839690584155	0.7968036529680365	0.4560906515580736	0.7377	Moyen	805
Dar Bel Amri	5.0	12.3	13.3	0.7620698853027474	0.7534246575342465	0.6515580736543909	0.7374	Moyen	806
Oulad Amrane	5.07	13.6	11.4	0.7583355561483063	0.7237442922374429	0.7053824362606231	0.7374	Moyen	806
Sidi Redouane	3.81	9.3	22.6	0.8255534809282475	0.821917808219178	0.3881019830028327	0.737	Moyen	808
Sidi Hajjaj	4.21	10.0	19.9	0.8042144571885836	0.8059360730593608	0.46458923512747874	0.7368	Moyen	809
Ouled Ben Hammadi	3.95	10.1	21.0	0.8180848226193651	0.8036529680365296	0.43342776203966005	0.7368	Moyen	809
Bni Said	4.82	12.1	14.5	0.7716724459855961	0.7579908675799086	0.6175637393767706	0.7367	Moyen	811
Sidi Abdelkrim	3.69	9.6	22.9	0.8319551880501468	0.8150684931506849	0.3796033994334278	0.7364	Moyen	812
Assaki	4.63	11.9	15.7	0.7818084822619366	0.7625570776255708	0.5835694050991501	0.7364	Moyen	812
Marchouch	4.38	10.3	19.2	0.7951453720992265	0.7990867579908676	0.48441926345609065	0.7342	Moyen	814
Tanougha	5.16	12.7	12.7	0.7535342758068818	0.7442922374429224	0.6685552407932012	0.7338	Moyen	815
Sidi Yacoub	4.51	11.5	17.2	0.7882101893838357	0.771689497716895	0.5410764872521246	0.7338	Moyen	815
Brachoua	4.43	11.4	17.7	0.7924779941317686	0.773972602739726	0.5269121813031161	0.7338	Moyen	815
Guettaya	4.62	11.6	16.6	0.7823419578554281	0.769406392694064	0.5580736543909348	0.7336	Moyen	818
Mellila	4.91	12.3	14.4	0.7668711656441718	0.7534246575342465	0.6203966005665722	0.7335	Moyen	819
Moulay Brahim	4.61	11.5	17.1	0.7828754334489197	0.771689497716895	0.5439093484419263	0.7317	Moyen	820
Sidi Bouabdelli	4.47	11.8	17.5	0.7903440917578021	0.7648401826484018	0.5325779036827195	0.7311	Moyen	821
Gdana	4.17	10.6	20.5	0.80634835956255	0.7922374429223744	0.44759206798866846	0.7304	Moyen	822
Sidi Bettache	5.56	14.4	9.4	0.7321952520672179	0.7054794520547945	0.7620396600566572	0.7301	Moyen	823
Allougoum	3.87	9.7	23.4	0.822352627367298	0.812785388127854	0.3654390934844193	0.7281	Moyen	824
El Kbab	5.11	13.7	12.8	0.7562016537743398	0.7214611872146119	0.6657223796033993	0.7277	Moyen	825
Sidi H'saine Ou Ali	4.63	11.5	17.8	0.7818084822619366	0.771689497716895	0.5240793201133144	0.7272	Moyen	826
Al Haouafate	4.36	11.2	19.5	0.7962123232862096	0.7785388127853882	0.4759206798866855	0.7269	Moyen	827
Mograne	4.3	11.1	19.9	0.7994131768471593	0.7808219178082192	0.46458923512747874	0.7269	Moyen	827
Lamhara	4.66	11.7	17.5	0.7802080554814617	0.7671232876712328	0.5325779036827195	0.7268	Moyen	829
Ouled Ghanem	4.88	12.7	15.3	0.7684715924246466	0.7442922374429224	0.5949008498583569	0.7265	Moyen	830
El Faid	4.25	11.1	20.3	0.8020805548146173	0.7808219178082192	0.45325779036827185	0.7259	Moyen	831
Sfafaa	4.59	11.7	18.0	0.7839423846359029	0.7671232876712328	0.518413597733711	0.7258	Moyen	832
Ait Bou Oulli	4.62	11.5	18.2	0.7823419578554281	0.771689497716895	0.5127478753541077	0.7252	Moyen	833
Zaouiat Sidi Hamza	4.65	12.0	17.5	0.7807415310749533	0.7602739726027397	0.5325779036827195	0.725	Moyen	834
Bouzeroual	3.06	7.3	30.7	0.8655641504401174	0.8675799086757991	0.1586402266288951	0.7248	Moyen	835
Tizoughrane	4.71	12.7	16.4	0.7775406775140037	0.7442922374429224	0.5637393767705383	0.7248	Moyen	835
Oulad Zbair	5.05	13.4	14.0	0.7594025073352895	0.728310502283105	0.631728045325779	0.7245	Moyen	837
Zagmouzen	4.97	12.7	15.6	0.7636703120832222	0.7442922374429224	0.5864022662889519	0.7224	Moyen	838
Meskala	3.77	9.7	24.9	0.8276873833022139	0.812785388127854	0.3229461756373938	0.7223	Moyen	839
Tafingoult	4.7	12.0	17.8	0.7780741531074953	0.7602739726027397	0.5240793201133144	0.7219	Moyen	840
Ikniouen	4.66	11.0	19.2	0.7802080554814617	0.7831050228310502	0.48441926345609065	0.7219	Moyen	840
Moqrissat	4.56	11.4	19.2	0.7855428114163777	0.773972602739726	0.48441926345609065	0.7218	Moyen	842
Bni Zoli	4.43	11.5	19.8	0.7924779941317686	0.771689497716895	0.4674220963172804	0.7212	Moyen	843
Touama	4.64	11.3	19.1	0.781275006668445	0.776255707762557	0.4872521246458923	0.721	Moyen	844
Zaouia Annahlia	4.7	11.9	18.1	0.7780741531074953	0.7625570776255708	0.5155807365439093	0.7209	Moyen	845
Ketama	3.61	8.9	26.9	0.8362229927980795	0.8310502283105022	0.2662889518413597	0.7207	Moyen	846
Mayate	3.79	9.8	25.1	0.8266204321152307	0.8105022831050228	0.3172804532577903	0.7199	Moyen	847
Oulad Ouchih	4.65	12.3	18.1	0.7807415310749533	0.7534246575342465	0.5155807365439093	0.7195	Moyen	848
Ida Ou Aazza	4.6	11.6	19.3	0.7834089090424113	0.769406392694064	0.4815864022662889	0.7188	Moyen	849
Moha Ou Hammou Zayani	5.1	13.2	15.1	0.7567351293678315	0.7328767123287672	0.6005665722379603	0.7183	Moyen	850
Sidi Moussa Lemhaya	4.28	10.8	21.9	0.8004801280341425	0.7876712328767123	0.40793201133144474	0.7181	Moyen	851
Esbiaat	4.67	12.1	18.6	0.7796745798879702	0.7579908675799086	0.5014164305949007	0.7175	Moyen	852
Ida Ou Gougmar	4.75	12.6	17.8	0.7754067751400373	0.7465753424657534	0.5240793201133144	0.7165	Moyen	853
Rfala	5.02	13.1	16.0	0.7610029341157643	0.7351598173515982	0.5750708215297451	0.7161	Moyen	854
Saniat Berguig	5.29	13.7	14.0	0.7465990930914911	0.7214611872146119	0.631728045325779	0.7161	Moyen	854
Ait Ouafqa	5.05	13.6	15.4	0.7594025073352895	0.7237442922374429	0.5920679886685551	0.7152	Moyen	856
Bab Taza	4.11	10.4	23.7	0.8095492131234996	0.7968036529680365	0.35694050991501414	0.7152	Moyen	856
El Gouraani	4.92	12.5	17.5	0.7663376900506802	0.7488584474885844	0.5325779036827195	0.7143	Moyen	858
Sefsaf	4.52	11.6	20.5	0.7876767137903441	0.769406392694064	0.44759206798866846	0.7142	Moyen	859
Hiadna	3.9	10.2	25.3	0.8207522005868232	0.8013698630136986	0.3116147308781869	0.7131	Moyen	860
Ouled Slama	4.42	11.4	21.4	0.7930114697252602	0.773972602739726	0.42209631728045327	0.7131	Moyen	860
Talambote	2.9	7.2	33.8	0.874099759935983	0.8698630136986301	0.07082152974504252	0.7122	Moyen	862
M'nabha	3.77	9.6	27.0	0.8276873833022139	0.8150684931506849	0.26345609065155806	0.7111	Moyen	863
Jbel Lahbib	4.76	11.7	19.8	0.7748732995465457	0.7671232876712328	0.4674220963172804	0.7111	Moyen	863
Iferni	4.53	11.8	20.8	0.7871432381968525	0.7648401826484018	0.43909348441926344	0.7108	Moyen	865
Oulad Fennane	4.58	11.7	20.7	0.7844758602293945	0.7671232876712328	0.4419263456090652	0.7108	Moyen	865
Azlaf	4.88	13.1	17.6	0.7684715924246466	0.7351598173515982	0.5297450424929178	0.7107	Moyen	867
El Hagounia	6.85	18.2	2.2	0.6633769005068019	0.6187214611872146	0.9660056657223796	0.7105	Moyen	868
Afra	4.15	10.0	24.9	0.8074153107495332	0.8059360730593608	0.3229461756373938	0.7101	Moyen	869
M'tal	4.02	10.2	25.5	0.814350493464924	0.8013698630136986	0.30594900849858353	0.7088	Moyen	870
Ait Hkim-Ait Yzid	3.9	10.0	26.3	0.8207522005868232	0.8059360730593608	0.28328611898016987	0.7088	Moyen	870
Laqraqra	4.64	11.6	20.9	0.781275006668445	0.769406392694064	0.4362606232294618	0.7087	Moyen	872
Mzoura	5.22	12.9	16.7	0.7503334222459322	0.7397260273972602	0.5552407932011332	0.7081	Moyen	873
Ait Mzal	4.83	12.4	19.2	0.7711389703921046	0.7511415525114156	0.48441926345609065	0.7078	Moyen	874
Eddir	5.18	12.7	17.2	0.7524673246198987	0.7442922374429224	0.5410764872521246	0.7077	Moyen	875
Ait Saghrouchen	4.9	12.2	19.2	0.7674046412376634	0.7557077625570776	0.48441926345609065	0.7073	Moyen	876
Sidi Ouaaziz	5.26	13.7	15.7	0.7481995198719659	0.7214611872146119	0.5835694050991501	0.7073	Moyen	876
Ouzioua	5.14	12.6	17.7	0.7546012269938651	0.7465753424657534	0.5269121813031161	0.7067	Moyen	878
Masmouda	4.4	10.9	23.3	0.7940784209122432	0.7853881278538812	0.3682719546742209	0.7063	Moyen	879
Taounza	4.49	11.2	22.6	0.7892771405708189	0.7785388127853882	0.3881019830028327	0.7058	Moyen	880
Tamorot	4.4	10.9	23.4	0.7940784209122432	0.7853881278538812	0.3654390934844193	0.7057	Moyen	881
Sidi Boutayeb	5.5	13.1	15.6	0.7353961056281675	0.7351598173515982	0.5864022662889519	0.7055	Moyen	882
Argana	4.28	11.3	23.6	0.8004801280341425	0.776255707762557	0.3597733711048158	0.7051	Moyen	883
Braksa	4.14	10.4	25.4	0.8079487863430248	0.7968036529680365	0.3087818696883853	0.7048	Moyen	884
Koudiat Bni Dghough	5.95	15.5	10.7	0.7113897039210456	0.6803652968036529	0.725212464589235	0.7048	Moyen	884
Ida-Ougoummad	4.99	12.3	19.2	0.762603360896239	0.7534246575342465	0.48441926345609065	0.7042	Moyen	886
Mestegmer	5.03	12.5	18.8	0.7604694585222727	0.7488584474885844	0.49575070821529743	0.704	Moyen	887
Lamjaara	4.54	11.2	22.7	0.7866097626033609	0.7785388127853882	0.3852691218130311	0.7039	Moyen	888
Al Hamra	3.79	9.6	28.2	0.8266204321152307	0.8150684931506849	0.22946175637393762	0.7037	Moyen	889
Oulad Fares	4.49	11.7	22.4	0.7892771405708189	0.7671232876712328	0.3937677053824362	0.7035	Moyen	890
Tilmi	4.54	11.8	22.1	0.7866097626033609	0.7648401826484018	0.40226628895184124	0.7032	Moyen	891
Aghbalou Aqorar	5.61	14.4	14.0	0.7295278740997599	0.7054794520547945	0.631728045325779	0.7028	Moyen	892
Bni Tsiriss	4.8	11.6	21.2	0.7727393971725793	0.769406392694064	0.42776203966005666	0.7027	Moyen	893
Moulay Abdelkader	4.18	10.4	25.6	0.8058148839690584	0.7968036529680365	0.3031161473087818	0.7026	Moyen	894
Atouabet	5.06	13.0	18.4	0.7588690317417979	0.7374429223744292	0.5070821529745042	0.7021	Moyen	895
Lahdar	4.2	10.8	25.1	0.8047479327820752	0.7876712328767123	0.3172804532577903	0.7021	Moyen	895
Oulad Nouel	3.77	9.2	29.1	0.8276873833022139	0.8242009132420092	0.20396600566572232	0.7019	Moyen	897
Tinzouline	3.7	8.7	30.1	0.8314217124566551	0.8356164383561644	0.17563739376770526	0.7015	Moyen	898
Amersid	4.87	11.7	21.2	0.7690050680181382	0.7671232876712328	0.42776203966005666	0.7002	Moyen	899
Bni Smir	4.57	11.8	22.5	0.7850093358228861	0.7648401826484018	0.39093484419263447	0.7001	Moyen	900
Ain Dfali	4.23	10.4	25.8	0.8031475060016005	0.7968036529680365	0.2974504249291784	0.7001	Moyen	900
Sgamna	5.83	15.6	12.0	0.7177914110429449	0.678082191780822	0.6883852691218131	0.7	Moyen	902
Oulad Daoud Zkhanine	5.59	15.1	13.8	0.7305948252867431	0.6894977168949772	0.6373937677053824	0.6996	Moyen	903
Foqra Oulad Aameur	4.98	12.9	19.4	0.7631368364897306	0.7397260273972602	0.47875354107648727	0.6992	Moyen	904
Tamanarte	5.28	13.8	16.9	0.7471325686849827	0.7191780821917808	0.5495750708215297	0.6992	Moyen	904
Foum El Anceur	5.94	14.4	13.1	0.7119231795145372	0.7054794520547945	0.6572237960339944	0.6991	Moyen	906
Afella N'dra	4.19	10.7	25.8	0.8052814083755668	0.7899543378995434	0.2974504249291784	0.6991	Moyen	906
Ain Zohra	4.96	12.8	19.7	0.7642037876767138	0.7420091324200913	0.4702549575070821	0.6988	Moyen	908
Tagounite	5.16	13.5	17.9	0.7535342758068818	0.726027397260274	0.5212464589235127	0.6988	Moyen	908
Ain Jemaa	4.99	12.6	19.8	0.762603360896239	0.7465753424657534	0.4674220963172804	0.6988	Moyen	908
Sidi Ameur Al Hadi	4.89	12.6	20.3	0.767938116831155	0.7465753424657534	0.45325779036827185	0.6986	Moyen	911
Es-Sfalat	5.09	13.1	18.8	0.7572686049613231	0.7351598173515982	0.49575070821529743	0.6983	Moyen	912
Louad Lakhdar	3.49	8.4	32.1	0.8426246999199787	0.8424657534246576	0.11898016997167127	0.6978	Moyen	913
Dayat-Aoua	4.63	11.5	23.1	0.7818084822619366	0.771689497716895	0.3739376770538243	0.6972	Moyen	914
Ait Mait	6.07	15.5	11.5	0.7049879967991464	0.6803652968036529	0.7025495750708215	0.6971	Moyen	915
Mtalssa	4.34	11.4	24.6	0.7972792744731929	0.773972602739726	0.3314447592067987	0.6971	Moyen	915
Ouled Salmane	4.81	12.2	21.5	0.7722059215790877	0.7557077625570776	0.4192634560906515	0.6967	Moyen	917
Tounfite	5.65	14.3	15.0	0.7273939717257936	0.7077625570776256	0.603399433427762	0.6967	Moyen	917
Souk Kdim	5.25	12.7	19.0	0.7487329954654575	0.7442922374429224	0.49008498583569404	0.6957	Moyen	919
Aquermoud	5.28	13.8	17.6	0.7471325686849827	0.7191780821917808	0.5297450424929178	0.6953	Moyen	920
Haddada	5.39	13.3	17.7	0.7412643371565751	0.730593607305936	0.5269121813031161	0.6952	Moyen	921
Kasbat Sidi Abdellah Ben M'barek	4.38	11.4	24.8	0.7951453720992265	0.773972602739726	0.32577903682719545	0.6949	Moyen	922
Ouled Said Loued	5.61	14.5	15.5	0.7295278740997599	0.7031963470319634	0.5892351274787535	0.6936	Moyen	923
Anzi	4.81	12.6	21.6	0.7722059215790877	0.7465753424657534	0.41643059490084977	0.6934	Moyen	924
Majmaa Tolba	5.57	13.2	17.3	0.7316617764737263	0.7328767123287672	0.5382436260623229	0.6933	Moyen	925
Moulay Bouazza	6.0	16.1	11.9	0.7087223259535876	0.6666666666666666	0.6912181303116147	0.6926	Moyen	926
Sidi Aissa Ben Slimane	5.22	12.9	19.5	0.7503334222459322	0.7397260273972602	0.4759206798866855	0.6923	Moyen	927
Tizgane	4.94	12.6	21.2	0.765270738863697	0.7465753424657534	0.42776203966005666	0.6922	Moyen	928
Tigrigra	5.7	14.1	15.8	0.7247265937583356	0.7123287671232876	0.5807365439093484	0.6922	Moyen	928
Ait Abdallah	4.8	12.0	22.6	0.7727393971725793	0.7602739726027397	0.3881019830028327	0.6921	Moyen	930
Mzamza Janoubia	4.89	11.9	22.3	0.767938116831155	0.7625570776255708	0.39660056657223786	0.6921	Moyen	930
Al Oued	4.17	10.5	27.4	0.80634835956255	0.7945205479452054	0.2521246458923513	0.692	Moyen	932
Sidi Mohammed Ben Rahal	5.3	13.7	18.2	0.7460656174979995	0.7214611872146119	0.5127478753541077	0.692	Moyen	932
Zaouiat Saiss	4.81	11.8	23.0	0.7722059215790877	0.7648401826484018	0.37677053824362605	0.6909	Moyen	934
Sebt Saiss	5.18	13.1	19.7	0.7524673246198987	0.7351598173515982	0.4702549575070821	0.6908	Moyen	935
Bni Gmil	4.18	10.5	27.6	0.8058148839690584	0.7945205479452054	0.24645892351274779	0.6906	Moyen	936
Sidi Lamine	5.85	15.5	13.7	0.7167244598559617	0.6803652968036529	0.6402266288951841	0.6905	Moyen	937
M'saada	4.72	11.9	23.4	0.7770072019205122	0.7625570776255708	0.3654390934844193	0.6904	Moyen	938
Fezouata	4.24	10.5	27.8	0.8026140304081089	0.7945205479452054	0.2407932011331444	0.6878	Moyen	939
Dar Si Aissa	5.11	13.4	20.2	0.7562016537743398	0.728310502283105	0.4560906515580736	0.6878	Moyen	939
Tizi Ouasli	5.45	14.1	17.8	0.7380634835956255	0.7123287671232876	0.5240793201133144	0.6875	Moyen	941
Lamharra	4.49	11.0	26.1	0.7892771405708189	0.7831050228310502	0.28895184135977325	0.6874	Moyen	942
Ait Ouribel	5.29	13.3	19.9	0.7465990930914911	0.730593607305936	0.46458923512747874	0.6854	Moyen	943
Tiglit	4.23	11.0	27.7	0.8031475060016005	0.7831050228310502	0.24362606232294615	0.6852	Moyen	944
Majjat	5.22	13.4	20.2	0.7503334222459322	0.728310502283105	0.4560906515580736	0.6849	Moyen	945
Labrikiyne	4.2	10.2	28.9	0.8047479327820752	0.8013698630136986	0.2096317280453257	0.6847	Moyen	946
Targante	5.1	13.0	21.3	0.7567351293678315	0.7374429223744292	0.4249291784702549	0.6846	Moyen	947
Ait El Farsi	5.9	14.8	15.4	0.7140570818885036	0.6963470319634704	0.5920679886685551	0.6843	Moyen	948
Sidi Abdellah Al Khayat	5.46	14.2	18.5	0.7375300080021339	0.7100456621004566	0.5042492917847026	0.6826	Moyen	949
Imrabten	6.04	15.6	14.1	0.7065884235796213	0.678082191780822	0.6288951841359773	0.6825	Moyen	950
Tnine Amellou	4.84	12.2	23.9	0.770605494798613	0.7557077625570776	0.35127478753541075	0.6823	Moyen	951
Ait Ouaarda	5.15	13.4	21.0	0.7540677514003734	0.728310502283105	0.43342776203966005	0.6822	Moyen	952
Lamrasla	5.04	12.8	22.3	0.7599359829287811	0.7420091324200913	0.39660056657223786	0.6819	Moyen	953
Adrej	4.81	12.4	24.0	0.7722059215790877	0.7511415525114156	0.348441926345609	0.6811	Moyen	954
Tidili Mesfioua	5.16	13.3	21.3	0.7535342758068818	0.730593607305936	0.4249291784702549	0.6809	Moyen	955
Tizguite	5.86	14.5	16.6	0.71619098426247	0.7031963470319634	0.5580736543909348	0.6807	Moyen	956
Oulad Freiha	4.28	10.8	28.6	0.8004801280341425	0.7876712328767123	0.21813031161473073	0.6802	Moyen	957
Semguet	5.59	14.3	18.2	0.7305948252867431	0.7077625570776256	0.5127478753541077	0.6802	Moyen	957
Tiouli	5.77	14.8	16.8	0.7209922646038944	0.6963470319634704	0.5524079320113313	0.6799	Moyen	959
Bni Smih	4.61	11.7	26.0	0.7828754334489197	0.7671232876712328	0.291784702549575	0.6799	Moyen	959
Tamaloukte	5.54	13.8	19.1	0.7332622032542011	0.7191780821917808	0.4872521246458923	0.6798	Moyen	961
Steha	5.24	13.0	21.7	0.7492664710589491	0.7374429223744292	0.41359773371104813	0.6786	Moyen	962
Jaidate	5.18	12.6	22.5	0.7524673246198987	0.7465753424657534	0.39093484419263447	0.6784	Moyen	963
Bni Darkoul	4.67	12.1	25.6	0.7796745798879702	0.7579908675799086	0.3031161473087818	0.6779	Moyen	964
Smia	6.6	17.5	10.0	0.6767137903440918	0.634703196347032	0.745042492917847	0.6778	Moyen	965
Ksar Bjir	5.69	13.6	19.1	0.7252600693518272	0.7237442922374429	0.4872521246458923	0.6772	Moyen	966
Ait Belkacem	5.04	12.8	23.3	0.7599359829287811	0.7420091324200913	0.3682719546742209	0.6762	Moyen	967
Zaggota	4.72	11.7	26.2	0.7770072019205122	0.7671232876712328	0.2861189801699716	0.6759	Moyen	968
Outerbat	5.65	14.4	18.6	0.7273939717257936	0.7054794520547945	0.5014164305949007	0.6756	Moyen	969
Gmassa	4.04	10.5	30.9	0.8132835422779408	0.7945205479452054	0.1529745042492917	0.6756	Moyen	969
Tilemzoun	6.93	20.0	5.9	0.659109095758869	0.5776255707762556	0.8611898016997167	0.6751	Moyen	971
Iounane	5.06	12.9	23.4	0.7588690317417979	0.7397260273972602	0.3654390934844193	0.6744	Moyen	972
Mejji	5.41	13.9	20.6	0.7401973859695918	0.7168949771689497	0.4447592067988668	0.6741	Moyen	973
Ait Ouabelli	5.25	13.5	21.9	0.7487329954654575	0.726027397260274	0.40793201133144474	0.6738	Moyen	974
Khlalfa	5.33	13.3	21.8	0.7444651907175247	0.730593607305936	0.4107648725212464	0.6736	Moyen	975
Ait Sedrate Sahl El-Gharbia	5.85	14.2	18.3	0.7167244598559617	0.7100456621004566	0.5099150141643058	0.6734	Moyen	976
Zaouiat Ben Hmida	5.25	13.0	22.6	0.7487329954654575	0.7374429223744292	0.3881019830028327	0.6732	Moyen	977
Al Barkanyene	4.69	11.4	27.2	0.7786076287009869	0.773972602739726	0.2577903682719547	0.6731	Moyen	978
Ait Ammar	4.63	11.7	27.3	0.7818084822619366	0.7671232876712328	0.2549575070821529	0.672	Moyen	979
Ouirgane	5.52	13.4	21.2	0.7343291544411843	0.728310502283105	0.42776203966005666	0.6712	Moyen	980
Ezzhiliga	6.08	15.7	15.8	0.7044545212056549	0.6757990867579908	0.5807365439093484	0.6711	Moyen	981
Chaibate	5.21	13.1	23.1	0.7508668978394238	0.7351598173515982	0.3739376770538243	0.6708	Moyen	982
Bni Tadjite	6.55	16.6	12.7	0.6793811683115498	0.6552511415525113	0.6685552407932012	0.67	Moyen	983
Bni Oukil Oulad M'hand	5.19	13.2	23.3	0.751933849026407	0.7328767123287672	0.3682719546742209	0.6695	Moyen	984
Tanalt	4.87	12.4	25.8	0.7690050680181382	0.7511415525114156	0.2974504249291784	0.6693	Moyen	985
Bourrous	5.08	12.9	24.4	0.7578020805548147	0.7397260273972602	0.3371104815864022	0.6682	Moyen	986
Bni Bounsar	4.17	10.7	31.4	0.80634835956255	0.7899543378995434	0.1388101983002833	0.6679	Moyen	987
Galdamane	6.67	16.3	13.0	0.6729794611896506	0.6621004566210045	0.660056657223796	0.6671	Moyen	988
Tamaguert	4.97	12.0	26.2	0.7636703120832222	0.7602739726027397	0.2861189801699716	0.6671	Moyen	988
Ait Yadine	5.83	14.6	19.1	0.7177914110429449	0.7009132420091324	0.4872521246458923	0.6666	Moyen	990
Sidi Ali Labrahla	4.9	12.2	26.4	0.7674046412376634	0.7557077625570776	0.2804532577903682	0.6665	Moyen	991
Sidi Ahmed Benaissa	4.49	11.5	29.2	0.7892771405708189	0.771689497716895	0.20113314447592068	0.6664	Moyen	992
Amellagou	5.16	12.5	25.0	0.7535342758068818	0.7488584474885844	0.32011331444759206	0.6654	Moyen	993
