commune	ipm	pov	vul	N_ipm	N_pov	N_vul	INIV	Niveau_de_vie_categorie	Rang	commune_norm
Bouanane	9.62	23.4	15.3	0.5156041611096294	0.5	0.5949008498583569	0.5268	Moyen	1290	bouanane
Laajajra	7.15	17.5	34.2	0.6473726327020539	0.634703196347032	0.0594900849858355	0.526	Moyen	1291	laajajra
Ichamraren	6.84	17.1	36.3	0.6639103761002935	0.6438356164383561	0.0	0.5251	Moyen	1292	ichamraren
Agadir Melloul	8.66	22.1	21.7	0.5668178180848226	0.5296803652968036	0.4135977337110481	0.525	Moyen	1293	agadirmelloul
Kechoula	7.16	17.4	34.5	0.6468391571085623	0.636986301369863	0.0509915014164304	0.5247	Moyen	1294	kechoula
Tissaf	8.81	21.1	22.6	0.5588156841824488	0.5525114155251141	0.3881019830028327	0.5228	Moyen	1295	tissaf
Outabouabane	7.74	18.7	30.7	0.6158975726860496	0.6073059360730593	0.1586402266288951	0.5219	Moyen	1296	outabouabane
Imaouen	8.71	21.8	22.7	0.5641504401173645	0.5365296803652968	0.3852691218130311	0.5201	Moyen	1297	imaouen
Haouza	8.1	22.0	25.4	0.5966924513203522	0.5319634703196346	0.3087818696883853	0.5197	Moyen	1298	haouza
Ameur Seflia	8.43	20.5	25.7	0.5790877567351294	0.5662100456621004	0.3002832861189801	0.5195	Moyen	1299	ameurseflia
Mazguitam	9.35	23.0	18.4	0.5300080021339024	0.5091324200913241	0.5070821529745042	0.5192	Moyen	1300	mazguitam
Jbarna	8.61	21.3	24.2	0.5694851960522807	0.547945205479452	0.3427762039660056	0.5177	Moyen	1301	jbarna
Aouguenz	8.44	20.7	26.0	0.5785542811416378	0.5616438356164384	0.291784702549575	0.5161	Moyen	1302	aouguenz
Bouabout	7.08	17.5	36.3	0.6511069618564951	0.634703196347032	0.0	0.516	Moyen	1303	bouabout
Assads	9.17	23.2	19.6	0.5396105628167512	0.504566210045662	0.4730878186968837	0.5158	Moyen	1304	assads
Zaouiat Lakouacem	8.75	21.5	23.8	0.5620165377433982	0.54337899543379	0.3541076487252124	0.5148	Moyen	1305	zaouiatlakouacem
Ouled Hcine	8.63	21.0	25.3	0.5684182448652975	0.5547945205479452	0.3116147308781869	0.513	Moyen	1306	ouledhcine
Arbaa Ait Ahmed	8.61	22.0	24.2	0.5694851960522807	0.5319634703196346	0.3427762039660056	0.5129	Moyen	1307	arbaaaitahmed
Ouaoula	9.02	22.3	21.9	0.547612696719125	0.5251141552511416	0.4079320113314447	0.5129	Moyen	1307	ouaoula
Oulad Daoud	7.55	17.8	34.6	0.62603360896239	0.6278538812785388	0.0481586402266287	0.511	Moyen	1309	ouleddaoud
Tidsi-Nissendalene	8.6	20.3	27.0	0.5700186716457722	0.5707762557077625	0.263456090651558	0.5089	Moyen	1310	tidsinissendalene
Moulay Bouchta	8.42	21.2	27.0	0.579621232328621	0.5502283105022832	0.263456090651558	0.5076	Moyen	1311	moulaybouchta
Bleida	7.27	18.0	36.3	0.6409709255801548	0.6232876712328768	0.0	0.5075	Moyen	1312	bleida
Ain Johra-Sidi Boukhalkhal	9.16	22.3	22.3	0.5401440384102427	0.5251141552511416	0.3966005665722378	0.5069	Moyen	1313	ainjohrasidiboukhalkhal
Mansoura	8.27	20.9	28.2	0.587623366230995	0.5570776255707763	0.2294617563739376	0.5068	Moyen	1314	mansoura
Talat N'yaaqoub	9.31	23.5	20.2	0.5321419045078688	0.4977168949771688	0.4560906515580736	0.5066	Moyen	1315	talatnyaaqoub
Toubkal	7.97	19.5	31.4	0.6036276340357429	0.5890410958904109	0.1388101983002833	0.5063	Moyen	1316	toubkal
Tizi N'test	8.67	21.0	26.4	0.5662843424913311	0.5547945205479452	0.2804532577903682	0.5057	Moyen	1317	tizintest
Lalla Aaziza	8.23	20.3	29.5	0.5897572686049612	0.5707762557077625	0.1926345609065155	0.5046	Moyen	1318	lallaaaziza
Tazroute	8.31	20.3	29.3	0.5854894638570285	0.5707762557077625	0.1983002832861189	0.5036	Moyen	1319	tazroute
Ighil	8.29	19.5	30.5	0.5865564150440118	0.5890410958904109	0.1643059490084985	0.5029	Moyen	1320	ighil
Bigoudine	8.6	20.6	27.8	0.5700186716457722	0.5639269406392693	0.2407932011331444	0.5023	Moyen	1321	bigoudine
Oulad Moumna	8.41	21.2	28.5	0.5801547079221125	0.5502283105022832	0.2209631728045324	0.4993	Faible	1322	ouledmoumna
Bni Yagrine	8.54	22.4	26.6	0.5732195252067218	0.5228310502283104	0.2747875354107647	0.4984	Faible	1323	bniyagrine
Bin El Ouidane	9.44	24.4	20.2	0.5252067217924781	0.4771689497716894	0.4560906515580736	0.497	Faible	1324	binelouidane
Tanourdi	9.53	23.4	21.0	0.5204054414510537	0.5	0.43342776203966	0.4969	Faible	1325	tanourdi
Sbouya	9.42	23.5	21.4	0.5262736729794613	0.4977168949771688	0.4220963172804532	0.4969	Faible	1325	sbouya
Ighoud	9.12	22.3	24.7	0.5422779407842092	0.5251141552511416	0.3286118980169971	0.4944	Faible	1327	ighoud
Oulad Chrif	8.34	20.5	30.6	0.5838890370765537	0.5662100456621004	0.1614730878186967	0.4941	Faible	1328	ouledchrif
Ijermaouas	7.92	20.1	33.2	0.6062950120032009	0.5753424657534245	0.0878186968838525	0.4933	Faible	1329	ijermaouas
Ratba	9.35	23.4	22.5	0.5300080021339024	0.5	0.3909348441926344	0.4932	Faible	1330	ratba
Sidi Ghanem	9.12	22.35	24.9	0.5422779407842091	0.523972602739726	0.3229461756373938	0.4929	Faible	1331	sidighanem
Mibladen	10.45	24.3	16.6	0.4713256868498267	0.4794520547945204	0.5580736543909348	0.4911	Faible	1332	mibladen
Ezzaouite	8.24	20.7	31.5	0.5892237930114698	0.5616438356164384	0.1359773371104815	0.4903	Faible	1333	ezzaouite
Ouneine	8.98	22.0	26.8	0.5497465990930914	0.5319634703196346	0.2691218130311613	0.4883	Faible	1334	ouneine
En-Nzala	10.54	23.9	17.4	0.4665244065084023	0.4885844748858448	0.5354107648725213	0.4869	Faible	1335	ennzala
Dar El Hamra	9.16	22.9	25.2	0.5401440384102427	0.5114155251141552	0.3144475920679886	0.4864	Faible	1336	darelhamra
Talmakante	8.36	20.0	32.5	0.5828220858895706	0.5776255707762556	0.1076487252124644	0.4862	Faible	1337	talmakante
Bni Harchen	8.56	21.5	30.0	0.5721525740197386	0.54337899543379	0.178470254957507	0.4848	Faible	1338	bniharchen
Boujedyane	9.23	22.5	26.1	0.5364097092558016	0.5205479452054794	0.2889518413597732	0.4822	Faible	1339	boujedyane
Tizi N'isly	9.74	24.3	22.3	0.5092024539877301	0.4794520547945204	0.3966005665722378	0.4778	Faible	1340	tizinisly
Oued Ifrane	10.36	26.2	17.3	0.476126967191251	0.4360730593607306	0.5382436260623229	0.4765	Faible	1341	ouedifrane
Ait Said	9.01	21.6	29.5	0.5481461723126169	0.5410958904109588	0.1926345609065155	0.4749	Faible	1342	aitsaid
Ras Asfour	10.14	24.8	20.5	0.4878634302480661	0.4680365296803652	0.4475920679886684	0.4739	Faible	1343	rasasfour
Iguidi	9.09	22.0	29.1	0.5438783675646839	0.5319634703196346	0.2039660056657223	0.4723	Faible	1344	iguidi
Afsou	10.54	26.1	17.4	0.4665244065084023	0.4383561643835616	0.5354107648725213	0.4719	Faible	1345	afsou
Imgrade	8.37	20.1	35.1	0.582288610296079	0.5753424657534245	0.0339943342776203	0.4705	Faible	1346	imgrade
Kissane	9.94	25.7	21.0	0.4985329421178982	0.4474885844748858	0.43342776203966	0.4702	Faible	1347	kissane
Anougal	9.22	21.5	29.5	0.5369431848492932	0.54337899543379	0.1926345609065155	0.47	Faible	1348	anougal
Rbaa El Fouki	9.34	23.3	27.0	0.530541477727394	0.502283105022831	0.263456090651558	0.4686	Faible	1349	rbaaelfouki
Tifni	9.87	23.8	24.0	0.5022672712723394	0.4908675799086758	0.348441926345609	0.4681	Faible	1350	tifni
Zghira	9.38	22.2	28.3	0.5284075753534276	0.5273972602739726	0.2266288951841358	0.4677	Faible	1351	zghira
Taghzout	9.0	21.8	30.6	0.5486796479061082	0.5365296803652968	0.1614730878186967	0.4676	Faible	1352	taghzout
Tamsaout	9.61	23.7	25.6	0.5161376367031209	0.4931506849315068	0.3031161473087818	0.4666	Faible	1353	tamsaout
Mzilate	9.07	22.5	29.8	0.5449453187516671	0.5205479452054794	0.1841359773371104	0.4655	Faible	1354	mzilate
Ait Haddou Youssef	8.88	21.5	31.9	0.5550813550280075	0.54337899543379	0.1246458923512747	0.4655	Faible	1354	aithaddouyoussef
Lakhoualqa	8.36	20.1	36.3	0.5828220858895706	0.5753424657534245	0.0	0.464	Faible	1356	lakhoualqa
Timezgana	9.86	24.3	24.2	0.5028007468658309	0.4794520547945204	0.3427762039660056	0.4638	Faible	1357	timezgana
Kandar Sidi Khiar	10.54	25.5	19.7	0.4665244065084023	0.4520547945205478	0.4702549575070821	0.4629	Faible	1358	kandarsidikhiar
Sidi Ali El Korati	9.44	23.1	28.0	0.5252067217924781	0.5068493150684931	0.235127478753541	0.4617	Faible	1359	sidialielkorati
Sebt Loudaya	9.27	23.5	28.6	0.5342758068818352	0.4977168949771688	0.2181303116147307	0.4601	Faible	1360	sebtloudaya
Lagdadra	9.49	23.2	28.2	0.5225393438250201	0.504566210045662	0.2294617563739376	0.4585	Faible	1361	lagdadra
Oudka	9.71	24.6	25.5	0.5108028807682048	0.4726027397260273	0.3059490084985835	0.4584	Faible	1362	oudka
Sidi Boulaalam	9.35	22.8	29.4	0.5300080021339024	0.5136986301369862	0.1954674220963173	0.4582	Faible	1363	sidiboulaalam
Lehri	10.24	25.7	21.8	0.4825286743131503	0.4474885844748858	0.4107648725212464	0.4577	Faible	1364	lehri
Sidi Daoud	9.47	22.4	29.5	0.5236062950120033	0.5228310502283104	0.1926345609065155	0.4572	Faible	1365	sididaoud
Ait Mimoune	10.2	25.4	22.5	0.4846625766871165	0.454337899543379	0.3909348441926344	0.4568	Faible	1366	aitmimoune
M'qam Tolba	10.24	24.5	23.5	0.4825286743131503	0.4748858447488584	0.3626062322946175	0.4563	Faible	1367	mqamtolba
Ait Siberne	10.0	24.7	24.7	0.4953320885569485	0.4703196347031964	0.3286118980169971	0.4545	Faible	1368	aitsiberne
Arbaa Taourirt	9.76	25.0	25.5	0.5081355028007469	0.4634703196347032	0.3059490084985835	0.4543	Faible	1369	arbaataourirt
Takoucht	8.63	20.5	36.3	0.5684182448652975	0.5662100456621004	0.0	0.4541	Faible	1370	takoucht
Lamnizla	10.74	24.4	22.2	0.4558548946385703	0.4771689497716894	0.3994334277620396	0.451	Faible	1371	lamnizla
Sidi Chiker	9.82	23.9	27.3	0.5049346492397973	0.4885844748858448	0.2549575070821529	0.45	Faible	1372	sidichiker
Ighil N'oumgoun	10.45	24.1	24.1	0.4713256868498267	0.4840182648401826	0.3456090651558072	0.45	Faible	1372	ighilnoumgoun
M'ramer	9.0	22.0	33.5	0.5486796479061082	0.5319634703196346	0.0793201133144475	0.4498	Faible	1374	mramer
Ras El Oued	9.87	24.5	26.4	0.5022672712723394	0.4748858447488584	0.2804532577903682	0.4497	Faible	1375	raseloued
Tizi N'ghachou	10.23	24.7	24.6	0.4830621499066417	0.4703196347031964	0.3314447592067987	0.4489	Faible	1376	tizinghachou
Souk L'qolla	10.29	25.0	24.0	0.4798612963456922	0.4634703196347032	0.348441926345609	0.4487	Faible	1377	souklqolla
Rissana Janoubia	9.9	24.3	26.7	0.5006668444918645	0.4794520547945204	0.2719546742209631	0.4486	Faible	1378	rissanajanoubia
Ain Maatouf	10.31	25.4	23.5	0.478794345158709	0.454337899543379	0.3626062322946175	0.4482	Faible	1379	ainmaatouf
Tafrant	11.12	28.2	16.7	0.4355828220858897	0.3904109589041096	0.5552407932011332	0.446	Faible	1380	tafrant
Sidi El Abed	8.89	20.7	36.3	0.5545478794345158	0.5616438356164384	0.0	0.4458	Faible	1381	sidielabed
Bni Frassen	9.99	23.8	28.0	0.4958655641504401	0.4908675799086758	0.235127478753541	0.4422	Faible	1382	bnifrassen
Sidi Aissa Regragui	10.11	25.0	26.2	0.489463857028541	0.4634703196347032	0.2861189801699716	0.441	Faible	1383	sidiaissaregragui
Oulad M'rabet	11.06	27.9	18.3	0.4387836756468392	0.3972602739726028	0.5099150141643058	0.4406	Faible	1384	ouledmrabet
Zaaroura	10.02	25.2	26.6	0.4942651373699653	0.458904109589041	0.2747875354107647	0.4398	Faible	1385	zaaroura
Msila	11.03	27.3	19.5	0.4403841024273141	0.410958904109589	0.4759206798866855	0.4387	Faible	1386	msila
Tagleft	10.92	26.1	21.6	0.4462523339557216	0.4383561643835616	0.4164305949008497	0.4379	Faible	1387	tagleft
Dar Chaffai	11.1	23.3	24.3	0.4366497732728729	0.502283105022831	0.3399433427762038	0.437	Faible	1388	darchaffai
El Ghiate	10.15	24.3	27.8	0.4873299546545746	0.4794520547945204	0.2407932011331444	0.4357	Faible	1389	elghiate
Bni Garfett	10.63	26.5	23.2	0.4617231261669778	0.4292237442922374	0.3711048158640226	0.4338	Faible	1390	bnigarfett
Barkine	10.44	26.2	24.7	0.4718591624433182	0.4360730593607306	0.3286118980169971	0.4325	Faible	1391	barkine
Oulad Chbana	10.67	26.0	24.0	0.4595892237930116	0.4406392694063926	0.348441926345609	0.4317	Faible	1392	ouledchbana
Oulad Bourima	10.81	27.4	21.7	0.4521205654841291	0.408675799086758	0.4135977337110481	0.4314	Faible	1393	ouledbourima
Tnine Aday	10.15	25.7	27.1	0.4873299546545746	0.4474885844748858	0.2606232294617563	0.43	Faible	1394	tnineaday
Ain Tazitounte	11.11	27.2	20.8	0.4361162976793812	0.41324200913242	0.4390934844192634	0.4298	Faible	1395	aintazitounte
Sidi Mokhfi	10.56	26.5	25.1	0.4654574553214191	0.4292237442922374	0.3172804532577903	0.425	Faible	1396	sidimokhfi
Ktaoua	10.74	27.7	22.9	0.4558548946385703	0.4018264840182648	0.3796033994334278	0.4244	Faible	1397	ktaoua
Gueltat Zemmour	10.3	24.4	29.3	0.4793278207522005	0.4771689497716894	0.1983002832861189	0.4225	Faible	1398	gueltatzemmour
Zaouiat Sidi Abdelkader	9.79	24.7	31.4	0.506535076020272	0.4703196347031964	0.1388101983002833	0.4221	Faible	1399	zaouiatsidiabdelkader
Zarkt	10.94	27.0	23.3	0.4451853827687384	0.4178082191780822	0.3682719546742209	0.4216	Faible	1400	zarkt
Adassil	10.57	26.0	26.7	0.4649239797279274	0.4406392694063926	0.2719546742209631	0.419	Faible	1401	adassil
Sidi Bouzineb	9.68	23.3	34.2	0.5124033075486796	0.502283105022831	0.0594900849858355	0.4188	Faible	1402	sidibouzineb
Amghras	10.56	25.2	28.0	0.4654574553214191	0.458904109589041	0.235127478753541	0.4174	Faible	1403	amghras
Tazarine	11.88	28.55	17.8	0.3950386769805282	0.3824200913242008	0.5240793201133144	0.4171	Faible	1404	tazarine
Ahl Tifnoute	10.66	25.5	27.4	0.4601226993865031	0.4520547945205478	0.2521246458923513	0.4161	Faible	1405	ahltifnoute
Tiddas	12.03	28.5	17.9	0.3870365430781542	0.3835616438356164	0.5212464589235127	0.4128	Faible	1406	tiddas
Ait Aissa Ihahane	10.13	24.4	31.8	0.4883969058415578	0.4771689497716894	0.1274787535410764	0.4128	Faible	1406	aitaissaihahane
Khmis Ksiba	10.14	24.4	32.1	0.4878634302480661	0.4771689497716894	0.1189801699716712	0.4109	Faible	1408	khmisksiba
Agoudi N'lkhair	12.22	30.4	16.1	0.3769005068018138	0.3401826484018264	0.5722379603399432	0.405	Faible	1409	agoudinlkhair
Chbika	12.25	31.3	15.1	0.3753000800213389	0.319634703196347	0.6005665722379603	0.4037	Faible	1410	chbika
Kerrouchen	11.93	29.3	19.3	0.3923712990130701	0.365296803652968	0.4815864022662889	0.4021	Faible	1411	kerrouchen
Ameur Chamalia	11.67	28.4	21.7	0.4062416644438518	0.3858447488584474	0.4135977337110481	0.4016	Faible	1412	ameurchamalia
Ouled M'hamed	11.495	26.65	24.65	0.4155774873299546	0.4257990867579908	0.330028328611898	0.4015	Faible	1413	ouledmhamed
Imouzzer	10.91	26.4	27.9	0.4467858095492131	0.4315068493150684	0.2379603399433427	0.4004	Faible	1414	imouzzer
Brikcha	12.2	29.6	18.7	0.377967457988797	0.3584474885844748	0.4985835694050992	0.3962	Faible	1415	brikcha
Oued Jemaa	11.51	28.2	25.1	0.4147772739397173	0.3904109589041096	0.3172804532577903	0.388	Faible	1416	ouedjemaa
Bouhouda	11.89	28.5	23.1	0.3945052013870365	0.3835616438356164	0.3739376770538243	0.3871	Faible	1417	bouhouda
Rhouazi	11.18	26.8	28.8	0.4323819685249399	0.4223744292237442	0.2124645892351273	0.3854	Faible	1418	rhouazi
Ain Legdah	11.68	27.2	26.1	0.4057081888503601	0.41324200913242	0.2889518413597732	0.3846	Faible	1419	ainlegdah
Oum Rabia	11.79	29.2	23.4	0.3998399573219525	0.367579908675799	0.3654390934844193	0.3833	Faible	1420	oumrabia
Tadrart	11.27	27.6	27.9	0.4275806881835156	0.4041095890410958	0.2379603399433427	0.3826	Faible	1421	tadrart
Ait Mazigh	12.26	31.2	19.1	0.3747666044278475	0.321917808219178	0.4872521246458923	0.3814	Faible	1422	aitmazigh
Sidi Ali Bel Quassem	12.03	28.8	23.9	0.3870365430781542	0.3767123287671232	0.3512747875354107	0.3768	Faible	1423	sidialibelquassem
Rahhala	10.9	25.7	33.2	0.4473192851427048	0.4474885844748858	0.0878186968838525	0.3755	Faible	1424	rahhala
Ait Ali Ou Lahcen	11.73	28.0	26.6	0.4030408108829021	0.3949771689497716	0.2747875354107647	0.375	Faible	1425	aitalioulahcen
Tisfane	12.04	27.5	25.9	0.3865030674846625	0.4063926940639268	0.2946175637393767	0.3741	Faible	1426	tisfane
Rouached	10.63	25.9	34.5	0.4617231261669778	0.4429223744292238	0.0509915014164304	0.3739	Faible	1427	rouached
Bouarouss	11.78	28.8	25.6	0.4003734329154442	0.3767123287671232	0.3031161473087818	0.3738	Faible	1428	bouarouss
Oulad Ali Youssef	11.83	29.5	24.8	0.3977060549479861	0.3607305936073058	0.3257790368271954	0.3722	Faible	1429	ouledaliyoussef
Boukhrisse	12.33	31.1	21.1	0.3710322752734063	0.324200913242009	0.4305949008498583	0.3689	Faible	1430	boukhrisse
Sidi M'hamed Ben Lahcen	11.62	27.9	28.5	0.4089090424113097	0.3972602739726028	0.2209631728045324	0.3678	Faible	1431	sidimhamedbenlahcen
Oued El Makhazine	11.78	28.9	26.6	0.4003734329154442	0.3744292237442922	0.2747875354107647	0.3675	Faible	1432	ouedelmakhazine
Ait Tamlil	12.11	29.3	25.1	0.3827687383302214	0.365296803652968	0.3172804532577903	0.3644	Faible	1433	aittamlil
Toughmart	11.99	30.0	25.0	0.3891704454521206	0.3493150684931506	0.320113314447592	0.3634	Faible	1434	toughmart
Ouaouzgane	11.83	30.1	25.9	0.3977060549479861	0.3470319634703195	0.2946175637393767	0.3619	Faible	1435	ouaouzgane
Bni Lent	12.12	29.5	25.3	0.3822352627367299	0.3607305936073058	0.3116147308781869	0.3617	Faible	1436	bnilent
Sidi Ahmed Ou Abdallah	12.01	29.7	25.6	0.3881034942651374	0.3561643835616438	0.3031161473087818	0.3615	Faible	1437	sidiahmedouabdallah
Bni Ounjel Tafraout	12.41	28.5	25.4	0.3667644705254734	0.3835616438356164	0.3087818696883853	0.3602	Faible	1438	bniounjeltafraout
Tancherfi	11.75	27.8	31.3	0.4019738596959189	0.3995433789954337	0.1416430594900849	0.3492	Faible	1439	tancherfi
Ait Oumdis	12.27	30.2	26.0	0.3742331288343559	0.3447488584474886	0.291784702549575	0.3489	Faible	1440	aitoumdis
Ouled Ghziyel	12.5	30.6	25.0	0.3619631901840491	0.3356164383561643	0.320113314447592	0.3457	Faible	1441	ouledghziyel
Afalla Issen	11.87	28.5	30.6	0.3955721525740199	0.3835616438356164	0.1614730878186967	0.3451	Faible	1442	afallaissen
Tabouda	12.38	30.9	25.3	0.3683648973059483	0.3287671232876712	0.3116147308781869	0.3451	Faible	1442	tabouda
Sidi Yahia Ou Youssef	13.1	28.8	24.8	0.3299546545745533	0.3767123287671232	0.3257790368271954	0.3431	Faible	1444	sidiyahiaouyoussef
Bouchabel	11.91	28.9	31.5	0.3934382502000533	0.3744292237442922	0.1359773371104815	0.3362	Faible	1445	bouchabel
Tainaste	13.16	32.5	21.6	0.3267538010136036	0.2922374429223744	0.4164305949008497	0.3343	Faible	1446	tainaste
Sidi Haj M'hamed	12.06	29.6	30.8	0.3854361162976795	0.3584474885844748	0.1558073654390933	0.3314	Faible	1447	sidihajmhamed
Kouzemt	12.42	30.4	29.7	0.3662309949319819	0.3401826484018264	0.1869688385269121	0.3226	Faible	1448	kouzemt
El Bsabsa	12.25	30.2	30.9	0.3753000800213389	0.3447488584474886	0.1529745042492917	0.3217	Faible	1449	elbsabsa
Ain Bou Ali	13.27	32.8	23.1	0.3208855694851961	0.2853881278538813	0.3739376770538243	0.3208	Faible	1450	ainbouali
Bni Ftah	12.81	31.8	26.5	0.3454254467858095	0.3082191780821917	0.2776203966005665	0.3207	Faible	1451	bniftah
Oulad Ali Mansour	12.18	28.6	33.4	0.3790344091757802	0.3812785388127853	0.0821529745042493	0.3203	Faible	1452	ouledalimansour
Targua-Ntouchka	13.05	31.4	26.5	0.3326220325420111	0.317351598173516	0.2776203966005665	0.317	Faible	1453	targuantouchka
Jbabra	13.33	32.1	24.4	0.3176847159242465	0.3013698630136985	0.3371104815864022	0.3167	Faible	1454	jbabra
Tiffert N'ait Hamza	13.12	31.2	26.7	0.3288877033875701	0.321917808219178	0.2719546742209631	0.3154	Faible	1455	tiffertnaithamza
Traiba	13.24	32.2	26.1	0.3224859962656708	0.2990867579908675	0.2889518413597732	0.3088	Faible	1456	traiba
Anemzi	13.6	31.7	25.0	0.3032808748999734	0.3105022831050228	0.320113314447592	0.3088	Faible	1456	anemzi
Bni Guil	13.74	33.0	23.1	0.295812216591091	0.2808219178082191	0.3739376770538243	0.3069	Faible	1458	bniguil
Galaz	14.1	34.3	20.3	0.2766070952253935	0.2511415525114155	0.4532577903682718	0.3043	Faible	1459	galaz
Ijoukak	12.56	29.8	33.0	0.3587623366230995	0.3538812785388127	0.0934844192634559	0.3042	Faible	1460	ijoukak
Ait El Mane	13.5	32.5	25.6	0.3086156308348893	0.2922374429223744	0.3031161473087818	0.3026	Faible	1461	aitelmane
Sebt Ait Rahou	14.05	34.0	21.2	0.2792744731928513	0.2579908675799086	0.4277620396600566	0.3026	Faible	1461	sebtaitrahou
Bni Bouchibet	13.54	33.6	25.5	0.3064817284609229	0.2671232876712328	0.3059490084985835	0.2946	Faible	1463	bnibouchibet
Bouabout Amdlane	12.61	30.0	36.3	0.3560949586556415	0.3493150684931506	0.0	0.2828	Faible	1464	bouaboutamdlane
Sidi Laaroussi	13.55	33.1	28.5	0.3059482528674312	0.278538812785388	0.2209631728045324	0.2807	Faible	1465	sidilaaroussi
Adaghas	15.13	37.7	16.2	0.2216591090957589	0.1735159817351597	0.5694050991501416	0.2768	Faible	1466	adaghas
Amalou	14.38	35.7	22.9	0.2616697786076287	0.2191780821917807	0.3796033994334278	0.2725	Faible	1467	amalou
Ouled Sidi Abdelhakem	13.33	31.0	34.0	0.3176847159242465	0.3264840182648402	0.065155807365439	0.2698	Faible	1468	ouledsidiabdelhakem
Chakrane	13.61	32.4	31.2	0.3027473993064817	0.2945205479452054	0.1444759206798866	0.2686	Faible	1469	chakrane
Sidi Lahsen	14.6	33.8	25.1	0.2499333155508136	0.2625570776255708	0.3172804532577903	0.2672	Faible	1470	sidilahsen
Loulja	13.47	33.3	31.2	0.3102160576153642	0.273972602739726	0.1444759206798866	0.2662	Faible	1471	loulja
Bounrar	14.23	35.4	26.6	0.2696719125100026	0.226027397260274	0.2747875354107647	0.2576	Faible	1472	bounrar
Tahelouante	13.85	33.1	32.1	0.2899439850626835	0.278538812785388	0.1189801699716712	0.2523	Faible	1473	tahelouante
El Gouzate	14.45	35.1	27.5	0.2579354494531876	0.232876712328767	0.2492917847025495	0.2487	Très faible	1474	elgouzate
Mechraa Hammadi	14.67	36.0	25.7	0.2461989863963725	0.2123287671232876	0.3002832861189801	0.2469	Très faible	1475	mechraahammadi
Imgdal	15.18	33.7	26.1	0.2189917311283008	0.2648401826484017	0.2889518413597732	0.2467	Très faible	1476	imgdal
Aglif	15.0	37.4	23.5	0.2285942918111496	0.1803652968036529	0.3626062322946175	0.2409	Très faible	1477	aglif
Ait M'hamed	16.38	41.1	13.0	0.1549746599093092	0.095890410958904	0.660056657223796	0.2383	Très faible	1478	aitmhamed
Imindounit	14.74	36.6	27.1	0.2424646572419312	0.1986301369863012	0.2606232294617563	0.2329	Très faible	1479	imindounit
Ait Ikkou	16.0	34.9	23.6	0.1752467324619898	0.2374429223744292	0.3597733711048158	0.2308	Très faible	1480	aitikkou
Ida Ou Kazzou	15.58	37.6	22.8	0.197652707388637	0.1757990867579908	0.3824362606232294	0.2281	Très faible	1481	idaoukazzou
Aguelmam Azegza	15.4	38.1	23.1	0.2072552680714857	0.1643835616438355	0.3739376770538243	0.2277	Très faible	1482	aguelmamazegza
Irohalen	14.14	33.1	35.4	0.274473192851427	0.278538812785388	0.0254957507082153	0.2259	Très faible	1483	irohalen
Taifa	15.54	39.5	21.1	0.1997866097626034	0.1324200913242008	0.4305949008498583	0.2257	Très faible	1484	taifa
Sidi M'hamed Ou Marzouq	14.29	33.4	34.7	0.2664710589490531	0.271689497716895	0.0453257790368269	0.2238	Très faible	1485	sidimhamedoumarzouq
Imilchil	16.57	35.7	21.7	0.1448386236329687	0.2191780821917807	0.4135977337110481	0.2209	Très faible	1486	imilchil
Maatarka	16.09	38.1	23.1	0.1704454521205655	0.1643835616438355	0.3739376770538243	0.2093	Très faible	1487	maatarka
Zaouiat Sidi Kacem	16.71	38.2	21.8	0.1373699653240864	0.1621004566210044	0.4107648725212464	0.1995	Très faible	1488	zaouiatsidikacem
El Borj	16.15	39.8	22.5	0.1672445985596159	0.1255707762557077	0.3909348441926344	0.1995	Très faible	1488	elborj
Boumerieme	17.09	39.2	18.9	0.1170978927714057	0.1392694063926939	0.4929178470254958	0.1989	Très faible	1490	boumerieme
Boutferda	16.18	38.6	25.3	0.1656441717791411	0.1529680365296802	0.3116147308781869	0.191	Très faible	1491	boutferda
Ait Abbas	17.43	41.9	16.2	0.0989597225926913	0.0776255707762556	0.5694050991501416	0.1866	Très faible	1492	aitabbas
Bab Boudir	16.62	40.4	22.5	0.1421712456655107	0.1118721461187214	0.3909348441926344	0.1828	Très faible	1493	babboudir
Jemaat Moul Blad	16.58	38.6	25.2	0.1443051480394772	0.1529680365296802	0.3144475920679886	0.1809	Très faible	1494	jemaatmoulblad
Imi N'tayart	16.7	39.5	24.2	0.1379034409175781	0.1324200913242008	0.3427762039660056	0.1772	Très faible	1495	imintayart
Sidi Hcine	16.31	39.9	26.0	0.1587089890637504	0.1232876712328766	0.291784702549575	0.1747	Très faible	1496	sidihcine
Hilala	17.38	43.6	17.1	0.1016271005601494	0.0388127853881277	0.5439093484419263	0.1712	Très faible	1497	hilala
Tafajight	19.285	45.3	6.4	0.0	0.0	0.8470254957507082	0.1694	Très faible	1498	tafajight
Naour	16.68	40.0	25.6	0.1389703921045612	0.1210045662100456	0.3031161473087818	0.1664	Très faible	1499	naour
Tabia	17.61	41.25	20.5	0.0893571619098426	0.0924657534246574	0.4475920679886684	0.1619	Très faible	1500	tabia
Tilougguite	17.53	41.1	23.4	0.0936249666577753	0.095890410958904	0.3654390934844193	0.1487	Très faible	1501	tilougguite
Bouchaouene	19.285	45.3	10.4	0.0	0.0	0.7337110481586402	0.1467	Très faible	1502	bouchaouene
